\2026-08-24\,\d7e9dab\,\e-navi\,\TS・GPS環境設定（FormDefEnv）の図面設定タブ削除およびカード型UIデザインへの刷新\
\2026-08-24\,\f695a9d\,\e-navi\,\器械点・後視点設定ダイアログ（FormKikaiDef）のUIデザイン刷新およびカード型モダンレイアウト化\
\2026-08-24\,\67a82ff\,\e-navi\,\起動時の基準点タブ自動選択、および基準点タブで点誘導チェック時の自動追尾モード自動切替を実装\
\2026-08-24\,\da5ac35\,\e-navi\,\基準点選択時の点誘導（TS点誘導・GPS点誘導および前後・左右・高低差ナビゲーション表示）を実装\
\2026-08-24\,\2a01de5\,\e-navi\,\FormKikaiのレイアウトをスリムな縦並び（幅336px）に変更し、CADマップの表示領域を大幅に拡張\
\2026-08-24\,\9e5ada8\,\e-navi\,\タブ切り替え時（基準点: 視準測定モード、遺構・遺物: 自動追尾/自動視準モード）のTSモード自動連動を実装\
\2026-08-24\,\9f3f1b7\,\e-navi\,\測量座標系に対応した水平距離円のピクセル半径計算の修正および器械点測定中の既知器械点引き出し線の非表示化\
\2026-08-24\,\6b932e1\,\e-navi\,\器械点測定ボタン押下時の基準点タブ自動選択、および各視準点を中心とする水平距離円・中心点ハイライト描画を強化\
\2026-08-24\,\0dd4f50\,\e-navi\,\FormKikaiの測定ボタンでTSのAS_BtnClick_3測定開始およびタイマー待機処理を実装\
\2026-08-24\,\cfe7828\,\e-navi\,\器械点測定（後方交会2点・3点指定）のUI刷新・交点および標高計算・マップ距離円描画・基準点登録機能を実装\
\2026-08-24\,\7628fdd\,\e-navi\,\レイヤ設定ダイアログの初期グループを現在のアクティブタブ（遺構・遺物・基準点）に連動し、ダイアログ高さを拡大して16件全表示に対応\
\2026-08-23\,\4f8ad49\,\e-navi\,\基準点（K01-K16）および遺物の右パネルレイヤ選択・更新取得ロジックの不具合を修正\
\2026-08-23\,\00d5f11\,\e-navi\,\レイヤ設定ダイアログでのリアルタイム編集反映、通しID・範囲外インデックス正規化、およびレイヤ色更新の連動修正\
\2026-08-23\,\33b80a4\,\e-navi\,\レイヤ設定のマーク形状（8種）およびサイズをマップ描画および図面出力プレビューに反映\
\2026-08-23\,\9042b33\,\e-navi\,\DbModelsのLayerModelデフォルトサイズを1.0に更新\
\2026-08-23\,\6d3167f\,\e-navi\,\基準点レイヤ（K01-K16）のデフォルト色を全赤から1-16の個別色に修正\
\2026-08-23\,\d3ae9ee\,\e-navi\,\レイヤのデフォルトサイズを1.0に設定し、線種の選択肢を「折線」「曲線」のみに整理\
\2026-08-23\,\adff54a\,\e-navi\,\レイヤ設定の4ファイル分割テキスト化（Layer遺構.txt, Layer遺物.txt, Layer基準点.txt, Layer作図.txt）および1-64通しIDの撤廃・直感的な1-16番管理への刷新\
\2026-08-23\,\c93e454\,\e-navi\,\マスター設定ダイアログのレイアウトをDock方式に全面刷新しウィンドウ拡大時にタブと表が画面全体にフィットするよう修正\
\2026-08-23\,\934d026\,\e-navi\,\Shift-JISエンコーディングプロバイダの登録によるDef定義ファイル読み込み不具合の修正およびマスター設定ダイアログ幅の拡大\
\2026-08-23\,\16f3eb2\,\e-navi\,\Def設定ボタン（btnMasterSettings）のクリックイベントハンドラを登録\
\2026-08-23\,\5c14634\,\e-navi\,\Def設定ファイル（遺構・遺構線・遺物種別・層位・地区）の2項目化（コード・説明）、2層管理、およびマスター設定ダイアログを追加\
\2026-08-23\,\5bfe036\,\e-navi\,\CADマップ上での方位記号位置指定・図枠中心移動・回転変更完了時に図面出力プレビューへ即座に反映するよう修正\
\2026-08-23\,\ad9a0b4\,\e-navi\,\現場ごとに図枠設定を個別保持するため現場フォルダ配下のSITE7.iniを読み書き対象に設定\
\2026-08-23\,\1d614b8\,\e-navi\,\図枠設定ダイアログの表示位置をメインウィンドウ左上端（ヘッダー直下）に変更\
\2026-08-23\,\4aed74b\,\e-navi\,\印刷出力用の方位針回転角の符号反転修正および図枠設定ダイアログの初期位置を左側に変更\
\2026-08-23\,\318328b\,\e-navi\,\CADマップ上の図枠表示において方位記号が常に真上（北方向）を指すよう修正\
\2026-08-23\,\3ee2ca1\,\e-navi\,\図枠設定ダイアログを通常ダイアログ構成に戻し、マルチモニタ環境でもメイン画面内に確実に表示するよう配置補正を適用\
\2026-08-23\,\fd61c76\,\e-navi\,\環境設定ボタンをTS設定に変更し、図枠設定パネルのメインウィンドウ内ドッキングおよび分離・復帰機能を実装\
\2026-08-23\,\a64497f\,\e-navi\,\モノクロ印刷指定時に印刷プレビューおよび描画色を自動でモノクロ・グレースケール変換して表示するよう対応\
\2026-08-23\,\2fe1002\,\e-navi\,\図面出力イメージと印刷プレビューの文字サイズ・ペン太さ・スケールバーを用紙実寸mm基準に統一、Win11印刷ダイアログのプレビュー非対応枠を解消\
\2026-08-23\,\7fd2406\,\e-navi\,\印刷実行前に高解像度印刷プレビュー画面（PrintPreviewDialog）を表示するように機能追加\
\2026-08-23\,\d4d941b\,\e-navi\,\図枠設定ダイアログに印刷ボタンを追加、印刷ダイアログ連携と縮小印刷（A3->A4等）の自動スケーリング高解像度印刷機能を実装\
\2026-08-23\,\cc37180\,\e-navi\,\図枠設定ダイアログのタイトルを「図枠設定」に変更、および図面出力プレビューのトンボ・格子線を薄い灰色に変更\
\2026-08-23\,\262e40f\,\e-navi\,\座標値の末尾.00の省略表示対応、および図枠設定ダイアログから全図図枠表示チェックボックスを削除\
\2026-08-23\,\d1d911e\,\e-navi\,\表示対象グループボックスの高さ拡張と図枠チェックボックスおよび下部コントロール配置の最適化\
\2026-08-23\,\fbd69a6\,\e-navi\,\座標値の配置を外枠・内枠の中間線上に厳密配置、図枠設定のINI保存/読込対応、スケール下への図枠表示チェックボックス追加\
\2026-08-23\,\f84511a\,\e-navi\,\座標値描画関数へ渡す境界引数を外枠境界から内枠境界へ修正（外枠・内枠間隔拡大時の判定不良解消）\
\2026-08-23\,\ff6d8d1\,\e-navi\,\内枠4辺境界を実際に通過する格子線のみ外側中間線に座標値を表示するよう幾何交差判定を修正\
\2026-08-23\,\b7ab962\,\e-navi\,\座標値表示を内枠基準に変更: 内枠を通過する格子線のみ外側中間線に座標値を表示\
\2026-08-23\,\6448fa7\,\e-navi\,\格子線が内枠境界まで途切れず完全に通過する連続線描画への修正\
\2026-08-23\,\c939070\,\e-navi\,\図枠の回転辺ベクトルに基づく正確な角位置アンカー計算の改善\
\2026-08-23\,\d809fb5\,\e-navi\,\座標値の測量座標ベクトル回転・背景透明化・外枠全域格子線範囲カバーおよびスケールバー傾き修正\
\2026-08-23\,\6d38501\,\e-navi\,\図枠座標値の中間線交点・格子線平行回転表示およびMapCanvas上のスケールバー回転対応\
\2026-08-23\,\e00ca8f\,\e-navi\,\図面表示確認（リアルタイム図面プレビュー）の実装: 2分割画面、紙面座標系レンダリング、プレビュー上での方位記号マウス位置指示\
\2026-08-23\,\9a27d9c\,\e-navi\,\図枠設定の改善: ダイアログ横幅スリム化、3重枠（図枠・外枠・内枠）モデル化、方位記号のサイズ・マウス位置指示、スケールバー位置集約\
\2026-08-23\,\2d4f92c\,\e-navi\,\図枠設定の拡張: 3タブUI化、トンボ・ピッチ設定、外枠内枠間座標表示、方位記号、スケールバー描画の実装\
\2026-08-22\,\94c2d34\,\e-navi\,\メッセージを日本語へ変更\
\2026-08-22\,\ceef7fa\,\e-navi\,\ルール更新: Gitコミットメッセージを日本語で記述するルールを追加\
\2026-08-21\,\ac520d8\,\e-navi\,\作図枠の下辺および右辺の太線（境界枠）描画対応\
\2026-08-21\,\2e1df5b\,\e-navi\,\作図枠の中心移動およびラバーバンドプレビューによる回転角度設定機能の実装\
\2026-08-21\,\869f3c1\,\e-navi\,\ステップ2実装: モードレス作図枠設定パネル（FormDrawingFrame）の追加\
\2026-08-21\,\cc3e35e\,\e-navi\,\ステップ1実装: DrawingFrameServiceの追加と地図キャンバス上への作図枠リアルタイム描画\
\2026-08-21\,\59f1fff\,\e-navi\,\遺構選択時に名称チェックが入っている場合、配下の全Lineラベルを表示するよう対応\
\2026-08-21\,\846d731\,\e-navi\,\メッシュチェックボックスの配置位置修正と遺構・Lineラベル表示ルールの更新\
\2026-08-21\,\8ddb494\,\e-navi\,\地図キャンバスに座標ラベル付き適応型グリッドとスケールバーを追加\
\2026-08-21\,\d7a9112\,\e-navi\,\FormLeftPanelCtrlの高さ設定を見直し下部チェックボックスを含む全コントロールを表示\
\2026-08-21\,\b7dad02\,\e-navi\,\標高点の表示サイズをコンパクトに調整しフローティングフォームのスクロールバーを解消\
\2026-08-21\,\a90efce\,\e-navi\,\標高点選択時の線・中点描画の非表示化とフローティングフォームの高さ自動計算\
\2026-08-21\,\3c60dfe\,\e-navi\,\標高点・遺構表示チェックボックス連動とMode 2（標高点）の描画ロジック実装\
\2026-08-21\,\3265362\,\e-navi\,\地図上に遺構名を表示しラバーバンドによる遺構名位置設定に対応\
\2026-08-21\,\36d5156\,\e-navi\,\頂点移動時のラベル位置保持とラバーバンドによるラベル位置設定ツールの実装\
\2026-08-21\,\a5b7ed4\,\e-navi\,\起動時に初期LineのModeが意図せず上書きされる不具合の修正およびMode列の日本語表示対応\
\2026-08-20\,\929716b\,\e-navi\,\v0.9.2 ランチャーからの起動フローへの統合対応\
\2026-08-20\,\8f17d0d\,\e-navi\,\ランチャーのウィンドウタイトルおよびヘッダーサブタイトルにバージョン情報を表示\
\2026-08-20\,\7afe476\,\e-navi\,\不要となった単体Site7Launcherプロジェクトおよびソリューション参照を削除\
\2026-08-20\,\50ebcfd\,\e-navi\,\ランチャーの「ツール」ボタンからMdbFdbExporterを起動できるよう対応\
\2026-08-20\,\4c0cf8b\,\e-navi\,\内業ボタンに「Site7 遺跡調査整理」と「Site7DrawingEditor」の選択コンテキストメニューを追加\
\2026-08-20\,\d4944d7\,\e-navi\,\ランチャー起動時に直近現場を自動選択・エディタ終了時にランチャー復帰・ヘッダーの不要DB操作部を削除\
\2026-08-20\,\80fb3ae\,\e-navi\,\選択現場のDB読込と外業/内業モードに応じた器械制御パネルの表示切替\
\2026-08-20\,\0d26241\,\e-navi\,\FormLauncherをSite7DbEditorの起動および現場選択フローへ直接統合\
\2026-08-20\,\965041c\,\e-navi\,\プレビューパネルを固定幅に調整しフッターボタンを左詰めで横並び配置\
\2026-08-20\,\246d6fc\,\e-navi\,\フォーム読込時のSplitContainer SplitterDistance初期化例外を修正\
\2026-08-20\,\96d58a7\,\e-navi\,\Site7LauncherにDataErrorハンドリングおよびグローバル例外ハンドラーを追加\
\2026-08-20\,\d2bfe33\,\e-navi\,\ランチャーの現場一覧にサムネイル列を追加しプレビューパネルの見切れを修正\
\2026-08-20\,\c1625b3\,\e-navi\,\デフォルト現場パスをC:\SITE7\GENBA\DATAに設定しSITE7.pngの有無で現場を抽出\
\2026-08-20\,\5981806\,\e-navi\,\リスト＋プレビュー表示とサムネイルグリッド表示を切り替え可能なSite7Launcherを追加\
\2026-08-20\,\fee7dc6\,\e-navi\,\遺物・器械の描画点サイズを調整しサムネイル描画範囲を表示設定に連動\
\2026-08-20\,\e1e6e31\,\e-navi\,\DB保存時に白背景の256x256全図サムネイル（SITE7.png）を自動生成\
\2026-08-20\,\c5d4477\,\e-navi\,\折れ線の閉合ポリゴン描画および終始点間の中間点頂点挿入に対応\
\2026-08-20\,\411ae55\,\e-navi\,\白背景時の黒色レイヤー表示を修正しレイヤー設定のカラーコンボボックス描画を改善\
\2026-08-20\,\96df8f8\,\e-navi\,\ダーク/ライト背景に応じて頂点・中間点・PIDラベル色を動的に最適化\
\2026-08-19\,\cd99ea6\,\e-navi\,\閉合曲線の終点〜始点間における中間点表示・ホバー・ラバーバンド・頂点挿入に対応\
\2026-08-19\,\4d17364\,\e-navi\,\頂点移動・挿入・削除時にLineのMode（閉合/開放）を維持し閉合線の端点間を適切に接続\
\2026-08-19\,\3877cc5\,\e-navi\,\マルチディスプレイ環境に対応するためFormKikaiDefおよびFormKikaiをメインフォーム中央に配置\
\2026-08-19\,\44698ed\,\e-navi\,\レイヤー表示切替時は現在の視点を維持し、全図計算はダブルクリックまたはリセット時のみ実行\
\2026-08-19\,\52b8ba8\,\e-navi\,\全図表示時に表示中の全要素（遺構・遺物・器械）から地図描画領域を計算\
\2026-08-19\,\722d0a3\,\e-navi\,\KikaiMan.showFormでFormKikaiが破棄されている場合に再生成して表示\
\2026-08-19\,\2612cbc\,\e-navi\,\受信専用シリアルポートを除外し送信可能なBluetooth COMポートのみを表示\
\2026-08-19\,\56f9d6d\,\e-navi\,\UCCtrl.csでBluetooth COMポート方向判定ロジック（DetermineDirection）を復元\
\2026-08-19\,\bb6328f\,\e-navi\,\起動時のSyncKikaiToGblKijunPでKP/BP座標初期化と方向角angK計算を実行\
\2026-08-19\,\143d53d\,\e-navi\,\KP/BP地図表示・自動センタリング・ラバーバンド・TS/GPSタブ状態保持の追加およびルール更新\
\2026-08-19\,\414deea\,\e-navi\,\TStation・UCCtrl・MField・FormKikaiDef・FormEditorの文字処理修正とリファクタリング\
\2026-08-18\,\6f4fea5\,\e-navi\,\AS_BtnClick_3での追尾中断・再開ロジックを修正\
\2026-08-18\,\f5d528c\,\e-navi\,\OK応答パケットを正常に処理しエラーとしないよう受信処理を修正\
\2026-08-18\,\5e76d53\,\e-navi\,\自動追尾中の制御応答パケットを安全に無視し誤エラーを防止するようSetRecASを修正\
\2026-08-18\,\1038c71\,\e-navi\,\角度のみのST1パケットに対応し誤った測定エラー発生を防止するようSetRecASを修正\
\2026-08-18\,\16382ba\,\e-navi\,\後視点測定コマンドの発行およびリトライポーリング処理を改善\
\2026-08-18\,\b1dd113\,\e-navi\,\後視点測定値の更新タイミングを改善し測定距離の即時表示を徹底\
\2026-08-18\,\05eedc5\,\e-navi\,\後視点測定距離に最後に有効な斜距離（lastValidLng）を確実に使用するよう修正\
\2026-08-18\,\a534e8d\,\e-navi\,\FormKikaiDefでグローバル座標ではなく測定斜距離・鉛直角を厳密に使用するよう修正\
\2026-08-18\,\52b2caf\,\e-navi\,\FormKikaiDefの鉛直角（angV）ラジアン変換を修正し測定距離計算を正常化\
\2026-08-18\,\27c9a8a\,\e-navi\,\光波受信データの解析修正と後視点測定時の即時距離計算を改善\
\2026-08-18\,\d76db33\,\e-navi\,\光波測量のリアルタイム座標更新とFormKikaiDefの後視点距離計算を修正\
\2026-08-18\,\4b61e65\,\e-navi\,\器械設置ボタンからFormKikaiDefを開き基準点リストと同期するよう対応\
\2026-08-18\,\d6799ae\,\e-navi\,\カスタマイズされたUCCtrlレイアウトの復元と光波（TS）完全互換性の確保\
\2026-08-18\,\dce10f9\,\e-navi\,\起動時のGPSジオイドバイナリリーダーでのクラッシュを修正\
\2026-08-18\,\afacd05\,\e-navi\,\GT1005光波通信・KikaiMan・FormKikai・FormKikaiDef・UCCtrlをSite7DbEditorへ移植・統合\
\2026-08-18\,\ec0746d\,\e-navi\,\左パネルの分離・再ドッキング時の親コンテナ（panelMain1）への配置処理を修正\
\2026-08-18\,\f51828e\,\e-navi\,\遺構Lineの親遺構変更に伴うLine移動機能（重複チェック・Lid採番）の実装\
\2026-08-18\,\bd029b7\,\e-navi\,\FormEditorの画面入力モードで2点目以降のラバーバンドプレビューとクリック頂点追加を実装\
\2026-08-18\,\a87fcca\,\e-navi\,\背景点群表示チェックボックスの追加と表示状態に連動した標高Z取得制御\
\2026-08-18\,\1b55123\,\e-navi\,\点群データ（LAS/Text）のRGBカラー解析と高密度1.5px描画の実装\
\2026-08-18\,\ccb4512\,\e-navi\,\3Dビューア起動時のXY入替自動チェックと1km乖離ガード機能の実装\
\2026-08-18\,\dd9cf26\,\e-navi\,\VisualStudioで変更されたファイルのコミット\
\2026-08-18\,\e6bf067\,\e-navi\,\グリッド半径内に点群が存在しないメッシュセルを無効化し標高クリッピングを適用\
\2026-08-18\,\f635052\,\e-navi\,\点群空間インデックスのセルサイズを0.1mに設定し精密最近傍標高サンプリングを実装\
\2026-08-18\,\18a61a6\,\e-navi\,\3D座標投影軸の修正（Z上・Y東）・点群XY入替の自動検出・グリッド範囲上限の拡張\
\2026-08-18\,\430844d\,\e-navi\,\実距離グリッド間隔指定（0.1m〜1.0m）・ワイヤーフレーム切替・点群クリッピング機能の追加\
\2026-08-18\,\7555f09\,\e-navi\,\GetFastZによるO(1)高速標高取得と60fps描画の実現\
\2026-08-17\,\6f5e3a6\,\e-navi\,\PointCloudServiceのQueryZ最適化（外接矩形判定と探索半径制限）\
\2026-08-17\,\5323148\,\e-navi\,\高精細3Dサーフェスメッシュ（品質選択: 50x50〜180x180）と高速LockBitsサンプリングの実装\
\2026-08-17\,\a5b2ab1\,\e-navi\,\点群ローダーおよび3DビューアにXY入替オプションを追加\
\2026-08-17\,\7e3bad1\,\e-navi\,\1点目取得をクリック1回で完了させ自動切替しないよう修正\
\2026-08-17\,\5e4fa04\,\e-navi\,\画面入力時に標高Zを自動設定し座標追加をスムーズに行えるよう改善\
\2026-08-17\,\9d2f7cf\,\e-navi\,\メインパネルの3Dボタンを整理し画像読込保証と3Dメッシュ描画を拡張\
\2026-08-17\,\6b8ae20\,\e-navi\,\ステップ3実装: 3Dサーフェス＆点群ビューア（回転・パン・ズーム・テクスチャメッシュ）\
\2026-08-17\,\587a8f7\,\e-navi\,\ステータスバー座標表示の幅・レイヤー調整と点群Z標高補間の強化\
\2026-08-17\,\4d8379e\,\e-navi\,\ステップ2実装: 点群データ（XYZ/LAS/CSV）読込とステータスバーへの標高Zリアルタイム表示\
\2026-08-17\,\c825f76\,\e-navi\,\ヘルマート変換の座標向き修正と180度反転用ポイント入替ボタンの追加\
\2026-08-17\,\f4e80aa\,\e-navi\,\ステップ1実装: 背景画像の2点位置合わせと地図オーバーレイ描画\
\2026-08-17\,\3018c8f\,\e-navi\,\起動時に最後に使用した現場データベースを自動記憶・再読込するよう対応\
\2026-08-17\,\8f01226\,\e-navi\,\ステータスバー（panelStatus）にリアルタイム測量座標とメッセージ表示ラベルを追加\
\2026-08-16\,\1ee3c8c\,\e-navi\,\メインウィンドウのタイトルバーに「SITE7 遺跡調査システム」＋現場名＋バージョンを表示\
\2026-08-16\,\45a0103\,\e-navi\,\Site7DbEditor.csprojのバージョンを0.9.1に更新\
\2026-08-16\,\fec2bcf\,\e-navi\,\サブヘッダー（lblSubHeader）にアプリバージョンとGitコミットハッシュを表示\
\2026-08-16\,\27ab692\,\e-navi\,\左パネルに「遺構識別色」および「背景色白」チェックボックスを追加\
\2026-08-15\,\0ef399c\,\e-navi\,\全DataGridViewで行およびヘッダーのリサイズを無効化\
\2026-08-15\,\80bfb20\,\e-navi\,\既存頂点の選択時に座標追加ボタンを無効化\
\2026-08-15\,\54f5fdd\,\e-navi\,\ボタン配色テーマの統一（追加:青、更新:緑、削除:赤）と視覚状態の自動切替\
\2026-08-15\,\ea70c04\,\e-navi\,\既存の遺物番号が入力された際に遺物追加ボタンを無効化\
\2026-08-15\,\83ea070\,\e-navi\,\遺構・Line選択時のコンボボックス初期化と変更検知の修正\
\2026-08-15\,\b8590fb\,\e-navi\,\各データ（遺構/Line/遺物/器械）の変更検知とボタン活性/非活性制御の実装\
\2026-08-15\,\4ae4542\,\e-navi\,\遺構・遺構Line・構成座標（Precs）データのUndo/Redo対応\
\2026-08-15\,\d2def6e\,\e-navi\,\遺物（Ibutu）データのUndo/Redo対応\
\2026-08-15\,\731de7d\,\e-navi\,\Undo時に削除レコードを元の行インデックスへ復元\
\2026-08-15\,\1cc5740\,\e-navi\,\器械データのOldRec/NewRec分離による安全なUndo/Redo処理の実装\
\2026-08-15\,\f9db5cb\,\e-navi\,\起動時にCurLogIdxを0に初期化し復旧プロンプトとRedoを有効化\
\2026-08-15\,\828cf6b\,\e-navi\,\未保存のLogTblレコードがある場合フォーム終了時に保存確認ダイアログを表示\
\2026-08-15\,\84230d1\,\e-navi\,\クラッシュ復旧のため編集・Undo/Redoの都度LogTblを即時保存\
\2026-08-15\,\923d687\,\e-navi\,\器械（基準点）のUndo/Redoサービスおよび連動処理の実装\
\2026-08-15\,\9baa278\,\e-navi\,\中点からのラバーバンド頂点挿入モードと曲線再計算の実装\
\2026-08-15\,\f54ea1d\,\e-navi\,\中点マークの認識とホバーツールチップへの「[中間点]」表示\
\2026-08-15\,\c727f24\,\e-navi\,\曲線ガイドラインの中点に四角形マーク（7x7px）を描画\
\2026-08-15\,\973913b\,\e-navi\,\選択された曲線Lineに対して細いグレーの折れ線ガイドを表示\
\2026-08-15\,\6568176\,\e-navi\,\クリック通知ツールチップとマウスホバーツールチップを分離\
\2026-08-15\,\093b04d\,\e-navi\,\画面入力モードでの座標取得時にポップアップツールチップ通知を表示\
\2026-08-15\,\bfbf921\,\e-navi\,\折れ線・曲線レイヤーのLTypeを考慮したセグメント当たり判定の修正\
\2026-08-15\,\e7dfc5e\,\e-navi\,\ラバーバンド追従による頂点移動と曲線再計算機能の実装\
\2026-08-15\,\12b89be\,\e-navi\,\DeletePointAtの実装とポップアップメニューからの頂点削除を連動\
\2026-08-15\,\7238cdd\,\e-navi\,\頂点削除時のPID採番振り直し・Precs更新および地図キャンバス再描画\
\2026-08-14\,\cc35d34\,\e-navi\,\ルール追加: AGENTS.mdの変更時は必ずGitにコミットする\
\2026-08-14\,\313925e\,\e-navi\,\コンテキストメニューの項目選択時のみSelectVertexを実行するよう変更\
\2026-08-14\,\ea2dc73\,\e-navi\,\選択中Lineの頂点検出を優先するようホバーおよびHitTest判定を改善\
\2026-08-14\,\f6fef23\,\e-navi\,\遺構Line選択時に先頭頂点（インデックス0）を自動選択\
\2026-08-14\,\09cfe8c\,\e-navi\,\選択済みLineの頂点クリック時に不要なLine再選択処理をスキップ\
\2026-08-14\,\b8b10d0\,\e-navi\,\ツールチップとHitTestIkouの頂点検出判定を同期させ確実な選択を実現\
\2026-08-14\,\5c3dd80\,\e-navi\,\メニュー表示前に頂点選択が維持されるよう選択更新順序を調整\
\2026-08-14\,\63841e5\,\e-navi\,\ポップアップメニューで「選択」クリック時に頂点選択が解除される問題を修正\
\2026-08-14\,\17d0d9d\,\e-navi\,\コンテキストメニュー開閉時に頂点選択状態を保持するよう修正\
\2026-08-14\,\f126233\,\e-navi\,\Line読み込み時の先頭頂点の自動選択を解除\
\2026-08-14\,\7a22a8d\,\e-navi\,\頂点コンテキストメニューを選択専用にシンプル化\
\2026-08-14\,\d31b352\,\e-navi\,\選択中遺構Lineの頂点クリック時に右クリックポップアップメニュー（移動・削除・選択）を表示\
\2026-08-14\,\124eed9\,\e-navi\,\地図クリックによる選択中遺構Lineの頂点選択機能の実装\
\2026-08-14\,\d2d07bd\,\e-navi\,\地図クリック対象（頂点/セグメント）のホバーツールチップと手のひらカーソル表示を追加\
\2026-08-14\,\4b8d08e\,\e-navi\,\曲線表示チェックボックスの文字色を黒に設定\
\2026-08-14\,\e3a5841\,\e-navi\,\左パネルの器械表示チェックボックス下に「曲線表示」チェックボックスを追加\
\2026-08-14\,\ed92a65\,\e-navi\,\地図上の選択強調ハイライト描画をアクティブなタブの要素のみに限定\
\2026-08-14\,\7afb128\,\e-navi\,\地図の当たり判定（クリック選択）を現在アクティブなタブ（遺構/遺物/器械）に限定\
\2026-08-13\,\fd100b0\,\e-navi\,\dgvIkouLの列幅調整・ヘッダー折り返し無効化とgrpIkouLレイアウトの拡張\
\2026-08-13\,\618b711\,\e-navi\,\tabTestをtabIkouにリネームしタブ名を「遺構」として先頭に配置\
\2026-08-13\,\510bbaa\,\e-navi\,\旧tabIkou0を削除しSelectedTabを使用するよう更新\
\2026-08-13\,\1e03024\,\e-navi\,\遺構マスター・Line・点列の各GroupBoxをtabTestへ移動\
\2026-08-13\,\8816db1\,\e-navi\,\pnlPrecsRightをtabTestへ移動しイベント処理を更新\
\2026-08-13\,\3201d31\,\e-navi\,\遺物・器械タブで座標GroupBoxを表示するようSelectedIndexChanged処理を復元\
\2026-08-13\,\84a44eb\,\e-navi\,\tabIbutuのpnlIbutuRight追加処理を元の状態に復元\
\2026-08-13\,\2a3a1ae\,\e-navi\,\コードベース全体のtabIkouコントロール名をtabIkou0に変更\
\2026-08-13\,\a5eab87\,\e-navi\,\レイアウト検証用のtabTestタブを追加\
\2026-08-13\,\cb21680\,\e-navi\,\指示に基づきPerformLayoutの追加を元に戻す\
\2026-08-13\,\15929ae\,\e-navi\,\リサイズ時のPerformLayout呼び出しとDock動的計算の調整\
